time,sensor_AccelerometerX[],sensor_AccelerometerY[],sensor_AccelerometerZ[],sensor_GyroscopeX[],sensor_GyroscopeY[],sensor_GyroscopeZ[],label_shakestill_STILL,label_shakestill_shake
1659956809989,0.5,0.30000000000000004,10.4,,,,x,
1659956809993,,,,0.17976891295541594,-0.059341194567807204,0.06981317007977318,x,
1659956810009,0.8,0.2,10,,,,x,
1659956810023,,,,0.31590459461097364,0.03316125578789226,0.048869219055841226,x,
1659956810060,0.7000000000000001,0.8,11.200000000000001,0.39444441095071847,0.03839724354387525,0.013962634015954637,x,
1659956810291,0.8,1.2000000000000002,11.5,,,,,x
1659956810294,,,,-0.005235987755982989,-0.9896016858807849,-0.39269908169872414,,x
1659956810309,2.3000000000000003,1.2000000000000002,11.9,,,,,x
1659956810321,,,,0.15707963267948966,-0.6283185307179586,0.03316125578789226,,x
1659956810329,2.1,2.1,11.600000000000001,,,,,x
1659956810336,,,,0.7295476273336298,-0.8517206749732329,0.2426007660272118,,x
1659956810353,1.2000000000000002,1.2000000000000002,9.3,1.1623892818282235,-1.1205013797803596,0.30543261909900765,,x
1659956810374,,,,1.3788101090755205,-1.4433872913993107,0.5078908123303499,,x
1659956810389,3,2.1,7.2,,,,,x
1659956810409,5.800000000000001,4.3,6.300000000000001,,,,,x
1659956810417,,,,2.220058808536787,-3.637266161156183,0.9651670763528643,,x
1659956810434,7.7,5.300000000000001,5.2,,,,,x
1659956810435,,,,2.5394540616517496,-4.860741966804208,0.6544984694978736,,x
1659956810453,,,,2.530727415391778,-5.607742886657781,0.25656340004316647,,x
1659956810469,8.6,5.300000000000001,4.4,,,,,x
1659956810474,,,,2.4905848425959083,-6.1505402840280174,-0.10122909661567112,,x
1659956810489,8.4,5,5.4,,,,,x
1659956810493,,,,2.2968532956245378,-6.4280476350951155,-0.33859387488689996,,x
1659956810802,11.9,1,30.1,-9.862855603019957,19.926424070019262,5.775294494849237,,x
1659956810823,,,,-11.082840750163992,20.013690532618977,7.401941357707952,,x
1659956810839,16.8,7,38.6,,,,,x
1659956810840,,,,-10.067059125503294,19.884536167971397,6.661921754862356,,x
1659956810855,12.200000000000001,11.200000000000001,-18.1,-3.9426987802551907,14.128440294894098,4.2481313993541985,,x
1659956810874,,,,6.13134166225608,-1.7313666179783749,-0.16057029118347832,,x
1659956810889,3.9000000000000004,1.8,-5.300000000000001,,,,,x
1659956810894,,,,7.663740745507101,-13.521065715200072,-3.4993851502486306,,x
1659956810909,7.6000000000000005,4.4,9.5,,,,,x
1659956810922,,,,3.3370695298131583,-14.451326206513048,-3.3999013828849542,,x
1659956810929,14.700000000000001,9.3,11,,,,,x
1659956810938,,,,2.302089283380521,-13.13360262125733,-2.935643801854462,,x
1659956810957,1.6,4.9,16.8,3.3981560536329596,-14.474015486788975,-3.448770601940795,,x
1659956810972,-16.5,-6.4,14.5,,,,,x
1659956810973,,,,4.024729255098924,-13.880603541110903,-4.160864936754482,,x
1659956810993,,,,-5.941100773788698,13.896311504378852,0.8709192967451704,,x
1659956811013,-5.800000000000001,-4.800000000000001,14.600000000000001,,,,,x
1659956811022,,,,-11.461577197846763,19.956094667303166,5.225515780471023,,x
1659956811042,,,,-12.405800323175695,18.734364190907133,6.902777191637574,,x
1659956811057,26.1,19.1,22.200000000000003,-5.83289036016505,7.574728953655391,4.783947479716457,,x
1659956811072,16.3,11.5,-5.2,,,,,x
1659956811073,,,,5.525712411814047,-8.630653151111959,-0.34557519189487723,,x
1659956811093,,,,9.452703228801289,-17.317156838287737,-4.792674125976429,,x
1659956811109,20.5,5.1000000000000005,5,,,,,x
1659956811129,23.1,7.2,20.400000000000002,,,,,x
1659956811139,,,,6.124360345248102,-19.996237240099035,-7.782423134642715,,x
1659956811309,12.5,-11.8,53.5,,,,,x
1659956811316,,,,-13.264502315156905,18.072884404401282,10.656980412677376,,x
1659956811329,42.1,18,36.4,,,,,x
1659956811336,,,,-3.5185837720205684,7.991862644882035,9.13854396344231,,x
1659956811351,30.700000000000003,19.5,-28,,,,,x
1659956811354,,,,7.358308126408094,-4.509930787153348,1.9181168479417683,,x
1659956811369,19.5,2.3000000000000003,7,,,,,x
1659956811373,,,,8.841837990603274,-16.418312273510658,-5.06320016003555,,x
1659956811542,-21.8,-4.2,-8.6,2.5656340004316647,0.16406094968746698,-0.46949356878647464,,x
1659956811553,-9.1,-1.4000000000000001,-0.8,,,,,x
1659956811563,0.2,1.4000000000000001,3.6,1.9181168479417683,1.8727382873899157,5.605997557405787,,x
1659956811578,1,2,-6.7,3.1311206780778273,1.9477874452256718,6.190682856823887,,x
1659956811593,5.9,4,-15.5,4.665265090580843,1.296779634231787,5.6042522281537925,,x
1659956811614,,,,4.900884539600077,-0.0645771823237902,4.731587602156628,,x
1659956811629,3.5,2.9000000000000004,-13.700000000000001,,,,,x
1659956811641,,,,4.604178566761042,-1.0524335389525807,3.8955748904513436,,x
1659956811829,9.9,-5.4,2.4000000000000004,,,,,x
1659956811843,,,,2.7785641691749725,1.9093902016817965,-3.80132711084365,,x
1659956811849,10.200000000000001,-12.100000000000001,3.6,,,,,x
1659956811858,,,,3.5465090400524777,3.3807027611130165,-5.222025121967034,,x
1659956811874,19.400000000000002,-16.5,-6,5.525712411814047,6.541494036474747,-6.630505828326458,,x
1659956811893,,,,5.605997557405787,7.895869536022347,-7.250097712784445,,x
1659956811909,24.6,-14,-13.100000000000001,,,,,x
1659956811913,,,,4.7874381382204465,8.817403381075353,-7.993607974134029,,x
1659956811932,25.5,-8,-12,,,,,x
1659956811942,,,,3.3231068957972036,9.480628496833198,-8.733627576979625,,x
1659956811957,22,-6.9,-31,,,,,x
1659956811958,,,,2.4539329283040274,8.908160502179058,-9.578366934944881,,x
1659956811972,0.30000000000000004,-19.900000000000002,-29.200000000000003,,,,,x
1659956811973,,,,0.9913470151327792,6.604325889546543,-10.648253766417405,,x
1659956811994,,,,-2.981022362406315,4.968952380427856,-10.145598941843039,,x
1659956812009,-16.6,-19.900000000000002,-28.5,,,,,x
1659956812029,6.5,-19.1,-22.1,,,,,x
1659956812038,,,,-6.572909963010646,-7.168067237940711,-3.0630528372500483,,x
1659956812049,22,-23.400000000000002,2.8000000000000003,,,,,x
1659956812056,,,,-4.117231705454624,-17.91056878396581,-0.14835298641951802,,x
1659956812072,30.8,-0.8,14.8,,,,,x
1659956812073,,,,1.5899949485668343,-20.013690532618977,2.319542575900464,,x
1659956812089,25.3,2.2,-21,,,,,x
1659956812093,,,,5.618214862169747,-20.013690532618977,3.1468286413457762,,x
1659956812109,15.3,-0.6000000000000001,-18.7,,,,,x
1659956812113,,,,4.143411644234538,-19.952604008799177,3.3161255787892263,,x
1659956812129,17.2,5.1000000000000005,-13.8,,,,,x
1659956812138,,,,0.24958208303518914,-16.064010435355808,3.12413936106985,,x
1659956812153,-6,-2.4000000000000004,22.200000000000003,,,,,x
1659956812154,,,,-4.714134309636684,-5.9655353833166185,0.7190756518216638,,x
1659956812397,-21.400000000000002,-11.5,27.200000000000003,1.5358897417550101,-14.753268167108068,-4.422664324553631,,x
1659956812412,-23,-17.400000000000002,12.200000000000001,-2.3544491609403506,2.445206282044056,-1.8413223608540177,,x
1659956812413,,,,-6.140068308516051,18.19680278129288,3.673918075448064,,x
1659956812429,7.300000000000001,-15.200000000000001,18.3,,,,,x
1659956812442,,,,-7.805112414918642,20.013690532618977,9.487609813841175,,x
1659956812458,58.2,3.8000000000000003,38.400000000000006,-6.675884388878311,20.013690532618977,11.503465099894626,,x
1659956812476,48.5,16.3,-21.8,-2.986258350162298,19.697785938008003,9.60629220297679,,x
1659956812494,14.4,1.3,-59.5,3.680899392456041,10.128145649323095,4.038691889114879,,x
1659956812512,29.5,-6.4,-26.900000000000002,,,,,x
1659956812513,,,,6.07898178469625,-9.60978286148078,-1.2322024519079966,,x
1659956812533,,,,0.6789330790257943,-19.067722078038052,-1.6249015336067207,,x
1659956812562,33.7,6,7.2,-0.8796459430051421,-20.013690532618977,-1.9861846887695471,,x
1659956812576,6.6000000000000005,-11,-4.5,1.9058995431778079,-20.013690532618977,-5.1661745859032155,,x
1659956812623,-1.1,-7.4,9.8,,,,,x
1659956812633,-14.4,-15.4,13.3,-0.8779006137531478,-6.752678875966061,-1.5533430342749532,,x
1659956812633,,,,1.3020156219877699,-17.383479349863524,-4.2725660088821185,,x
1659956812860,4.800000000000001,-4.3,-2.6,0.8464846872172499,-7.358308126408094,-8.677777040915807,,x
1659956812871,-1.9000000000000001,-1.1,1.3,,,,,x
1659956812873,,,,-0.45727626402251437,-7.023204910025182,-7.630579489719209,,x
1659956812894,,,,-1.3945180723434694,-4.223696789826278,-6.3285638677314395,,x
1659956812909,-7.300000000000001,0.9,-11.200000000000001,,,,,x
1659956812913,,,,-2.5010568181078745,-1.387536755335492,-4.574507969477138,,x
1659956812929,-2.9000000000000004,5,-15.600000000000001,,,,,x
1659956812934,,,,-3.087487446777969,-2.626720524251466,-2.5586526834236873,,x
1659956812949,5.800000000000001,8.6,-6.6000000000000005,,,,,x
1659956812956,,,,-3.392920065876977,-4.5343653966812685,-1.5795229730548683,,x
1659956812973,9.9,12.4,3.3000000000000003,,,,,x
1659956812974,,,,-2.8885199120506155,-4.49073216538141,-2.2043508452688383,,x
1659956812990,6.5,10.200000000000001,-0.2,,,,,x
1659956812993,,,,-1.0978120995044334,-4.977679026687828,-3.694862026471996,,x
1659956813009,-2.1,5.300000000000001,-1.1,,,,,x
1659956813013,,,,0.5899212871740834,-6.30063859969953,-4.752531553180559,,x
1659956813030,-15.3,0.6000000000000001,-4.5,,,,,x
1659956813049,-37.800000000000004,-5.6000000000000005,-21.5,,,,,x
1659956813060,,,,-0.8953539062730911,-2.1258110289290935,-2.0263272615654166,,x
1659956813073,-8.5,-21.8,-13.8,-4.95848040491589,0.8813912722571364,3.0508355324860883,,x
1659956813095,,,,-10.527826048029796,2.202605516016844,7.873180255746421,,x
1659956813352,29.900000000000002,-3.4000000000000004,47.5,,,,,x
1659956813353,,,,-13.308135546456763,3.2986722862692828,13.206906449841092,,x
1659956813378,65.9,31.400000000000002,41.400000000000006,-8.831366015091307,1.4817845349431857,12.102113033328681,,x
1659956813395,59.300000000000004,19.3,14.700000000000001,-0.5375614096142535,-1.286307658719821,5.9323741275287265,,x
1659956813413,33.2,-9.5,10.8,5.618214862169747,-2.5185101106278176,-4.293509959906051,,x
1659956813433,,,,7.906341511534313,-3.6651914291880923,-12.636183784438947,,x
1659956813449,8.200000000000001,-32.9,19.5,,,,,x
1659956813461,,,,8.712683625955693,-4.780456821212469,-16.50732406536237,,x
1659956813480,-58.1,-38.1,5.800000000000001,9.801769079200154,-5.722934617289407,-16.650441064025905,,x
1659956813495,-65.4,-23.5,-40.2,9.526007057385051,-3.141592653589793,-13.01666556137371,,x
1659956813546,-10.8,-28.6,-9.4,-1.6545721308906245,3.7873644768276953,5.455899241734274,,x
1659956813560,-10.100000000000001,-37,26.700000000000003,-9.569640288684909,3.310889591033243,10.930997105240486,,x
1659956813582,,,,-14.140657599658057,4.134684997974567,13.05331747566559,,x
1659956813595,45.6,3.7,42,-13.142329267517303,3.3126349202852374,14.59269787592459,,x
1659956813612,76.2,37.4,29.5,,,,,x
1659956813613,,,,-8.703956979695722,2.387610416728243,14.158110892178001,,x
1659956813633,,,,-2.3719024534602937,0.7435102613495844,9.077457439622508,,x
1659956813649,50.900000000000006,13.700000000000001,14.8,,,,,x
1659956813663,,,,7.471754527787725,-3.6267941856442167,-10.288715940506574,,x
1659956813669,24.5,-12.3,17.6,,,,,x
1659956813683,,,,8.960520379738888,-4.4331363000655974,-14.957471689591404,,x
1659956813695,-52.6,-38.2,6.800000000000001,10.026916552707423,-4.752531553180559,-15.650367402633153,,x
1659956813712,-75.2,-24.6,-32,,,,,x
1659956813713,,,,8.641125126623926,-1.1676252695842064,-11.175343200519693,,x
1659956813869,27.700000000000003,-0.8,20.400000000000002,,,,,x
1659956813876,,,,-5.122541354603357,9.346238144429634,11.19454182229163,,x
1659956813894,22.900000000000002,12.200000000000001,10,-2.981022362406315,6.8923052161256075,7.588691587671345,,x
1659956813914,,,,0.41015237421866746,1.9442967867216832,3.141592653589793,,x
1659956813929,9.700000000000001,6.7,8.6,,,,,x
1659956813933,,,,3.0717794835100203,-2.1310470166850766,-0.4642575810304917,,x
1659956813949,-0.4,1.5,6,,,,,x
1659956813953,,,,3.7943457938356726,-2.8867745827986213,-1.7540558982543013,,x
1659956814110,2.8000000000000003,-0.30000000000000004,1.2000000000000002,-0.4171336912266448,2.764601535159018,0.34382986264288296,,x
1659956814121,11.700000000000001,9.600000000000001,23.6,,,,,x
1659956814123,,,,-0.7976154681614086,0.8168140899333463,0.8185594191853406,,x
1659956814134,,,,-2.858849314766712,-1.2897983172238097,0.5235987755982989,,x
1659956814149,9.5,1.3,29,,,,,x
1659956814173,-1,0.2,7.5,1.778490507782222,1.064650843716541,-0.9372418083209549,,x
1659956814200,,,,2.525491427635795,1.0000736613927508,-0.3089232776029963,,x
1659956814213,1.2000000000000002,3.9000000000000004,2.4000000000000004,2.0647245051092917,0.8342673824532896,0.10122909661567112,,x
1659956814383,,,,0.43982297150257105,0.4782202150464463,0.5253441048502933,x,
1659956814396,0.9,3.7,6.9,,,,x,
1659956814397,,,,0.36826447217080355,1.2409290981679684,0.36302848441482055,x,
1659956814416,1.1,3.4000000000000004,4.9,0.17278759594743862,1.6371188383706812,0.47472955654245763,x,
1659956814431,1.9000000000000001,4.1000000000000005,6.2,,,,x,
1659956814433,,,,-0.07504915783575618,1.6545721308906245,0.5235987755982989,x,
1659956814453,,,,-0.31590459461097364,1.0367255756846319,0.635299847725936,x,
1659956814469,2,4,7.300000000000001,,,,x,
1659956814500,1.7000000000000002,3.7,10,-0.6614797865058509,0.4415683007545654,0.35255650890285456,x,
1659956814516,1.1,3.5,10.100000000000001,-0.6091199089460211,0.3351032163829113,0.10646508437165411,x,
1659956814533,,,,-0.1884955592153876,-0.029670597283903602,-0.048869219055841226,x,
1659956814549,0.6000000000000001,3.2,9.9,,,,x,
1659956814553,,,,-0.026179938779914945,-0.10646508437165411,-0.013962634015954637,x,
1659956814569,0.9,3.2,9.600000000000001,,,,x,
1659956814580,,,,-0.006981317007977318,-0.006981317007977318,0.006981317007977318,x,
1659956814595,0.9,3.1,9.200000000000001,-0.029670597283903602,0.061086523819801536,-0.03490658503988659,x,
1659956814614,,,,0.024434609527920613,-0.04363323129985824,-0.0890117918517108,x,
1659956814629,0.7000000000000001,3.1,8.9,,,,x,
1659956814633,,,,0.06981317007977318,-0.11344640137963143,-0.09773843811168245,x,
1659956814649,0.6000000000000001,3.1,8.9,,,,x,
1659956814669,0.6000000000000001,3,8.9,,,,x,
1659956814679,,,,0.0471238898038469,-0.2059488517353309,-0.015707963267948967,x,
1659956814689,0.7000000000000001,2.9000000000000004,9.200000000000001,,,,x,
1659956814696,,,,0.05235987755982989,-0.23387411976724015,0.05235987755982989,x,
1659956814710,0.8,3.1,9.1,,,,x,
1659956814713,,,,0.06806784082777885,-0.2111848394913139,0.1117010721276371,x,
1659956814729,1,3.2,9.200000000000001,,,,x,
1659956814989,1.7000000000000002,3.3000000000000003,9,-0.28099800957108706,0.34557519189487723,0.2059488517353309,x,
1659956815000,1.7000000000000002,3.3000000000000003,9.200000000000001,-0.07504915783575618,-0.1361356816555577,0.14486232791552936,x,
1659956815000,,,,0.029670597283903602,-0.2775073510670984,0.08028514559173916,x,
1659956815015,1.2000000000000002,3,9.200000000000001,0.022689280275926284,-0.21467549799530253,0.07330382858376185,x,
1659956815031,1.3,3,9.200000000000001,,,,x,
1659956815034,,,,-0.05759586531581288,-0.048869219055841226,0.11868238913561441,x,
1659956815053,,,,-0.07155849933176751,0.07155849933176751,0.16929693744344998,x,
1659956815069,1.5,3.2,9.3,,,,x,
1659956815080,,,,0.0017453292519943296,0.03316125578789226,0.1710422666954443,x,
1659956815089,1.8,3.2,9.1,,,,x,
1659956815098,,,,0.06283185307179587,-0.04537856055185257,0.15707963267948966,x,
1659956815116,1.7000000000000002,3.2,8.700000000000001,,,,x,
1659956815117,,,,0.09599310885968813,-0.10122909661567112,0.10297442586766545,x,
1659956815133,,,,0.09773843811168245,-0.08377580409572782,0.048869219055841226,x,
1659956815149,1.7000000000000002,3.3000000000000003,8.8,,,,x,
1659956815153,,,,0.0645771823237902,-0.11519173063162576,0.029670597283903602,x,
1659956815229,1.6,3.2,8.9,,,,x,
1659956815241,,,,-0.059341194567807204,0.11693705988362008,0.06283185307179587,x,
1659956815250,1.5,3.2,8.8,-0.029670597283903602,0.12740903539558607,0.022689280275926284,x,
1659956815415,1.6,3.1,8.9,0.08726646259971647,-0.03665191429188092,0.07330382858376185,x,
1659956815434,,,,0.0017453292519943296,0.005235987755982989,0.08028514559173916,x,
1659956815449,1.7000000000000002,3.2,9,,,,x,
1659956815453,,,,-0.022689280275926284,0.04188790204786391,0.07155849933176751,x,
1659956815469,1.8,3.3000000000000003,9,,,,x,
1659956815476,,,,-0.031415926535897934,0.04363323129985824,0.048869219055841226,x,
1659956815489,1.8,3.3000000000000003,9.3,,,,x,
1659956815494,,,,0.005235987755982989,0.031415926535897934,0.015707963267948967,x,
1659956815509,1.6,3.3000000000000003,9,,,,x,
1659956815513,,,,0.0645771823237902,-0.022689280275926284,-0.010471975511965978,x,
1659956815529,1.5,3.1,8.9,,,,x,
1659956815533,,,,0.08028514559173916,-0.04537856055185257,-0.015707963267948967,x,
1659956815549,1.4000000000000001,3.2,8.6,,,,x,
1659956815553,,,,0.04537856055185257,-0.029670597283903602,0.003490658503988659,x,
1659956815569,1.6,3.2,8.8,,,,x,
1659956815577,,,,0.003490658503988659,-0.03490658503988659,0.003490658503988659,x,
1659956815589,1.5,3.2,8.8,,,,x,
1659956815594,,,,-0.026179938779914945,-0.027925268031909273,-0.003490658503988659,x,
1659956815610,1.6,3.1,9.5,,,,x,
1659956815613,,,,-0.019198621771937624,-0.03665191429188092,-0.013962634015954637,x,
1659956815629,1.4000000000000001,3,9,,,,x,
1659956815633,,,,0.015707963267948967,0.008726646259971648,-0.005235987755982989,x,
1659956815649,1.5,3.1,9.1,,,,x,
1659956815653,,,,0.026179938779914945,-0.010471975511965978,0.020943951023931956,x,
1659956815669,1.5,3,8.8,,,,x,
1659956815678,,,,0.026179938779914945,0.005235987755982989,0.027925268031909273,x,
1659956815689,1.6,3.2,9,,,,x,
1659956816019,1.5,3.2,9,0.005235987755982989,0.013962634015954637,0.020943951023931956,x,
1659956816033,1.5,3.2,8.9,0.03316125578789226,0,0.020943951023931956,x,
1659956816053,,,,0.026179938779914945,-0.015707963267948967,0.019198621771937624,x,
1659956816069,1.5,3.1,8.8,,,,x,
1659956816073,,,,0.010471975511965978,-0.024434609527920613,0.015707963267948967,x,
1659956816089,1.5,3.1,8.8,,,,x,
1659956816102,,,,-0.012217304763960306,-0.04188790204786391,0.026179938779914945,x,
1659956816120,1.6,3.1,9.200000000000001,-0.022689280275926284,-0.0645771823237902,0.027925268031909273,x,
1659956816137,1.7000000000000002,3.1,9.4,-0.012217304763960306,-0.026179938779914945,0.019198621771937624,x,
1659956816153,,,,0,-0.012217304763960306,0.020943951023931956,x,
1659956816169,1.6,3.1,9,,,,x,
1659956816174,,,,0.03839724354387525,-0.006981317007977318,0.019198621771937624,x,
1659956816189,1.6,3.2,8.9,,,,x,
1659956816205,,,,0.05759586531581288,-0.020943951023931956,0.015707963267948967,x,
1659956816217,1.5,3.1,8.9,0.04188790204786391,-0.022689280275926284,-0.003490658503988659,x,
1659956816233,1.5,3.1,9.1,0.0017453292519943296,0.013962634015954637,-0.013962634015954637,x,
1659956816253,1.6,3.1,9.1,,,,x,
1659956816254,,,,-0.026179938779914945,0.012217304763960306,-0.006981317007977318,x,
1659956816273,,,,-0.012217304763960306,0.003490658503988659,0.003490658503988659,x,
1659956816289,1.7000000000000002,3.2,9,,,,x,
1659956816302,,,,0.003490658503988659,-0.024434609527920613,0.010471975511965978,x,
1659956816309,1.7000000000000002,3.2,9.200000000000001,,,,x,
1659956816318,,,,0.03665191429188092,-0.019198621771937624,-0.006981317007977318,x,
1659956816336,1.5,3.1,8.9,,,,x,
1659956816349,1.5,3.1,8.9,,,,x,
1659956816532,1.6,3.1,9.1,,,,x,
1659956816533,,,,-0.013962634015954637,-0.029670597283903602,-0.008726646259971648,x,
1659956816553,,,,-0.024434609527920613,0.005235987755982989,-0.008726646259971648,x,
1659956816569,1.6,3.1,9.3,,,,x,
1659956816573,,,,-0.010471975511965978,0.017453292519943295,-0.006981317007977318,x,
1659956816749,1.6,3.2,8.8,-0.026179938779914945,0.03316125578789226,0.015707963267948967,x,
1659956816758,1.5,3.1,9,0.013962634015954637,-0.07330382858376185,0.005235987755982989,x,
1659956816774,,,,-0.029670597283903602,-0.010471975511965978,0.012217304763960306,x,
1659956816790,1.5,3,8.9,,,,x,
1659956816802,,,,-0.08203047484373349,0.0767944870877505,0.03665191429188092,x,
1659956816809,1.6,3.1,8.9,,,,x,
1659956816820,,,,-0.09773843811168245,0.0645771823237902,0.05061454830783556,x,
1659956816837,1.7000000000000002,3.1,9.200000000000001,,,,x,
1659956816838,,,,-0.05585053606381855,-0.010471975511965978,0.03665191429188092,x,
1659956817054,1.4000000000000001,3.1,9.1,,,,x,
1659956817055,,,,-0.003490658503988659,0.0017453292519943296,-0.04188790204786391,x,
1659956817073,,,,-0.024434609527920613,0.019198621771937624,-0.04363323129985824,x,
1659956817089,1.4000000000000001,3,9.1,,,,x,
1659956817093,,,,-0.017453292519943295,0.019198621771937624,-0.027925268031909273,x,
1659956817109,1.4000000000000001,3.1,9,,,,x,
1659956817122,,,,0.010471975511965978,0,-0.003490658503988659,x,
1659956817141,1.5,3,9,0.013962634015954637,-0.03490658503988659,0.012217304763960306,x,
1659956817152,1.5,2.9000000000000004,9,,,,x,
1659956817153,,,,0.020943951023931956,-0.027925268031909273,0.008726646259971648,x,
1659956817174,,,,0.003490658503988659,-0.010471975511965978,0.019198621771937624,x,
1659956817189,1.7000000000000002,3.1,9.1,,,,x,
1659956817193,,,,-0.010471975511965978,0.013962634015954637,0.0471238898038469,x,
1659956817209,1.8,3.1,9.1,,,,x,
1659956817220,,,,0.0017453292519943296,0.013962634015954637,0.031415926535897934,x,
1659956817235,1.8,3.2,9.200000000000001,,,,x,
1659956817236,,,,0.019198621771937624,0.005235987755982989,0.012217304763960306,x,
1659956817252,1.7000000000000002,3.2,9,,,,x,
1659956817253,,,,0.026179938779914945,0.031415926535897934,0,x,
1659956817273,,,,0.013962634015954637,0.054105206811824215,-0.012217304763960306,x,
1659956817289,1.7000000000000002,3.2,8.9,,,,x,
1659956817309,1.6,3.2,8.9,,,,x,
1659956817313,,,,0.013962634015954637,0.05759586531581288,-0.024434609527920613,x,
1659956817329,1.6,3.1,8.8,,,,x,
1659956817337,,,,-0.013962634015954637,0.027925268031909273,-0.04014257279586958,x,
1659956817351,1.5,3.1,9,,,,x,
1659956817592,1.5,3.1,9.1,0.006981317007977318,-0.04014257279586958,-0.020943951023931956,x,
1659956817606,1.5,3,9,0.003490658503988659,-0.006981317007977318,-0.024434609527920613,x,
1659956817626,,,,-0.0017453292519943296,0.03665191429188092,-0.015707963267948967,x,
1659956817642,1.5,3.1,8.9,0.005235987755982989,0.026179938779914945,0,x,
1659956817658,1.5,3.1,8.9,0.003490658503988659,0.003490658503988659,-0.0017453292519943296,x,
1659956817674,,,,-0.005235987755982989,-0.020943951023931956,0.005235987755982989,x,
1659956817690,1.5,3.1,9.1,,,,x,
1659956817693,,,,0.006981317007977318,-0.027925268031909273,0.012217304763960306,x,
1659956817709,1.5,3.1,9.1,,,,x,
1659956817721,,,,0.010471975511965978,-0.029670597283903602,0.019198621771937624,x,
1659956817739,1.6,3.1,9.1,,,,x,
1659956817740,,,,0.013962634015954637,-0.013962634015954637,0.013962634015954637,x,
1659956817754,1.6,3.1,9,,,,x,
1659956817755,,,,0.012217304763960306,0.0017453292519943296,0.013962634015954637,x,
1659956817773,,,,0.0017453292519943296,0.019198621771937624,0.015707963267948967,x,
1659956817808,1.6,3.1,8.9,,,,x,
1659956817809,,,,-0.015707963267948967,0.020943951023931956,0.010471975511965978,x,
1659956817826,,,,-0.010471975511965978,-0.006981317007977318,0.003490658503988659,x,
1659956817837,1.6,3.1,9,,,,x,
1659956817838,,,,-0.0017453292519943296,-0.04188790204786391,0.005235987755982989,x,
1659956818073,,,,-0.012217304763960306,0.006981317007977318,-0.003490658503988659,x,
1659956818089,1.6,3,8.9,,,,x,
1659956818093,,,,-0.020943951023931956,0.010471975511965978,-0.006981317007977318,x,
1659956818109,1.6,3.1,9,,,,x,
1659956818113,,,,-0.029670597283903602,-0.003490658503988659,-0.003490658503988659,x,
1659956818129,1.6,3.1,9.1,,,,x,
1659956818137,,,,-0.031415926535897934,0.005235987755982989,-0.005235987755982989,x,
1659956818154,1.6,3,9.1,,,,x,
1659956818155,,,,-0.022689280275926284,0.012217304763960306,-0.005235987755982989,x,
1659956818174,,,,0,0.026179938779914945,0.0017453292519943296,x,
1659956818189,1.6,3,9.1,,,,x,
1659956818209,1.6,3.1,8.9,,,,x,
1659956818214,,,,0.0017453292519943296,0.031415926535897934,0.003490658503988659,x,
1659956818229,1.6,3.1,8.9,,,,x,
1659956818237,,,,-0.008726646259971648,0.024434609527920613,-0.0017453292519943296,x,
1659956818252,1.6,3,9,,,,x,
1659956818269,1.6,3.1,9.1,,,,x,
1659956818273,,,,-0.013962634015954637,0.010471975511965978,0,x,
1659956818289,1.6,3,9.1,,,,x,
1659956818294,,,,-0.005235987755982989,0.013962634015954637,0,x,
1659956818593,,,,-0.026179938779914945,-0.022689280275926284,-0.019198621771937624,x,
1659956818609,1.6,3,9.1,,,,x,
1659956818623,,,,-0.04014257279586958,-0.0017453292519943296,-0.008726646259971648,x,
1659956818629,1.6,3,9.200000000000001,,,,x,
1659956818640,,,,-0.03490658503988659,0.017453292519943295,-0.0017453292519943296,x,
1659956818658,1.6,3,9.200000000000001,-0.019198621771937624,0.026179938779914945,-0.003490658503988659,x,
1659956818697,1.5,3,8.9,,,,x,
1659956818698,1.4000000000000001,3,9,0.013962634015954637,0.003490658503988659,-0.020943951023931956,x,
1659956818698,,,,0.006981317007977318,0.006981317007977318,-0.013962634015954637,x,
1659956818713,,,,-0.006981317007977318,0.010471975511965978,-0.013962634015954637,x,
1659956818729,1.4000000000000001,2.9000000000000004,9,,,,x,
1659956818740,,,,-0.024434609527920613,0.024434609527920613,0,x,
1659956818757,1.6,3.1,9.200000000000001,-0.03316125578789226,0.027925268031909273,0.015707963267948967,x,
1659956818777,1.6,3,9,0.003490658503988659,-0.0017453292519943296,0.019198621771937624,x,
1659956818794,,,,0.04363323129985824,-0.04014257279586958,0.008726646259971648,x,
1659956818809,1.6,3,8.9,,,,x,
1659956818813,,,,0.027925268031909273,-0.03665191429188092,0.0017453292519943296,x,
1659956818829,1.6,3,9.1,,,,x,
1659956818841,,,,-0.005235987755982989,-0.006981317007977318,0.003490658503988659,x,
1659956818857,1.6,3.1,9.1,,,,x,
1659956818858,,,,-0.020943951023931956,0.029670597283903602,0.003490658503988659,x,
1659956818873,1.6,3,9,-0.027925268031909273,0.03839724354387525,0,x,
1659956818894,,,,-0.003490658503988659,0.008726646259971648,-0.012217304763960306,x,
1659956818909,1.5,3,8.9,,,,x,
1659956818913,,,,0.013962634015954637,-0.029670597283903602,-0.015707963267948967,x,
1659956818929,1.5,3,9.1,,,,x,
1659956819109,1.6,3,9,,,,x,
1659956819114,,,,0.012217304763960306,-0.020943951023931956,0.020943951023931956,x,
1659956819130,1.5,2.9000000000000004,9.1,,,,x,
1659956819134,,,,-0.05235987755982989,0.0767944870877505,0.015707963267948967,x,
